type	label	system	variant	encoded_bytes	decoded_bytes	download_ms	decompress_ms	save_ms	verify_ms	total_ms	wire_mbps	decoded_mbps	etag	content_encoding	cf_cache_status	result
stage_tsv	label=STREAM-FAT-SMOKE-20260624-01	suite_label=STREAM-FAT-SMOKE-20260624	benchmark=media-bench-download	system=neogeo	stage=stream_rename	ms=0	bytes=24283092	result=bench-ok	detail=save_strategy=stream-fat
stage_tsv	label=STREAM-FAT-SMOKE-20260624-01	suite_label=STREAM-FAT-SMOKE-20260624	benchmark=media-bench-download	system=neogeo	stage=stream_parent_sync	ms=6	bytes=24283092	result=bench-ok	detail=save_strategy=stream-fat
stage_tsv	label=STREAM-FAT-SMOKE-20260624-01	suite_label=STREAM-FAT-SMOKE-20260624	benchmark=media-bench-download	system=neogeo	stage=state	ms=12	bytes=1010	result=bench-ok	detail=save_strategy=stream-fat path=/media/fat/mister-magik/assets/.screenshot-media-state.json.bench-4878-1782331170844
stage_tsv	label=STREAM-FAT-SMOKE-20260624-01	suite_label=STREAM-FAT-SMOKE-20260624	benchmark=media-bench-download	system=neogeo	stage=cleanup	ms=51	bytes=0	result=bench-ok	detail=save_strategy=stream-fat removed=2
screenshot_download_bench_tsv	STREAM-FAT-SMOKE-20260624-01	neogeo	identity	24283092	24283092	6540	0	70	2	6624	29.70	29.33	"9850b1a4046515e4f0f5130994cd4f49"	identity	HIT	bench-ok
metric_tsv	label=prime-cache	suite_label=prime-cache	system=neogeo	metric=screenshot_download_stage_stream_write_ms	value=6069	unit=ms	valid=1
metric_tsv	label=prime-cache	suite_label=prime-cache	system=neogeo	metric=screenshot_download_stage_stream_verify_finalize_ms	value=1	unit=ms	valid=1
metric_tsv	label=prime-cache	suite_label=prime-cache	system=neogeo	metric=screenshot_download_stage_stream_sync_ms	value=0	unit=ms	valid=1
metric_tsv	label=prime-cache	suite_label=prime-cache	system=neogeo	metric=screenshot_download_stage_stream_rename_ms	value=0	unit=ms	valid=1
metric_tsv	label=prime-cache	suite_label=prime-cache	system=neogeo	metric=screenshot_download_stage_stream_parent_sync_ms	value=7	unit=ms	valid=1
metric_tsv	label=prime-cache	suite_label=prime-cache	system=neogeo	metric=screenshot_download_stage_state_ms	value=11	unit=ms	valid=1
metric_tsv	label=prime-cache	suite_label=prime-cache	system=neogeo	metric=screenshot_download_stage_cleanup_ms	value=51	unit=ms	valid=1
metric_tsv	label=STREAM-FAT-SMOKE-20260624-01	suite_label=STREAM-FAT-SMOKE-20260624	system=neogeo	metric=screenshot_download_stage_stream_write_ms	value=6540	unit=ms	valid=1
metric_tsv	label=STREAM-FAT-SMOKE-20260624-01	suite_label=STREAM-FAT-SMOKE-20260624	system=neogeo	metric=screenshot_download_stage_stream_verify_finalize_ms	value=2	unit=ms	valid=1
metric_tsv	label=STREAM-FAT-SMOKE-20260624-01	suite_label=STREAM-FAT-SMOKE-20260624	system=neogeo	metric=screenshot_download_stage_stream_sync_ms	value=0	unit=ms	valid=1
metric_tsv	label=STREAM-FAT-SMOKE-20260624-01	suite_label=STREAM-FAT-SMOKE-20260624	system=neogeo	metric=screenshot_download_stage_stream_rename_ms	value=0	unit=ms	valid=1
metric_tsv	label=STREAM-FAT-SMOKE-20260624-01	suite_label=STREAM-FAT-SMOKE-20260624	system=neogeo	metric=screenshot_download_stage_stream_parent_sync_ms	value=6	unit=ms	valid=1
metric_tsv	label=STREAM-FAT-SMOKE-20260624-01	suite_label=STREAM-FAT-SMOKE-20260624	system=neogeo	metric=screenshot_download_stage_state_ms	value=12	unit=ms	valid=1
