label	effect	frames	fps	avg_wall_us	p95_wall_us	p99_wall_us	slow_gt_16_7ms	slow_gt_20ms	avg_cpu_pct	p95_cpu_pct	max_trace_cpu_pct	max_sample_cpu_pct	avg_cpu_us	p95_cpu_us	avg_draw_us	p95_draw_us	avg_present_us	p95_present_us	avg_vsync_us	p95_vsync_us	avg_clear_us	p95_clear_us	avg_background_us	p95_background_us	avg_projection_us	p95_projection_us	avg_image_blit_us	p95_image_blit_us	avg_sprite_us	p95_sprite_us	avg_post_us	p95_post_us	avg_hud_us	p95_hud_us	avg_glyph_count	p95_glyph_count	max_glyph_count	avg_glyph_pixels	p95_glyph_pixels	max_glyph_pixels	avg_tile_count	p95_tile_count	max_tile_count	avg_vector_segment_count	p95_vector_segment_count	max_vector_segment_count	avg_bob_count	p95_bob_count	max_bob_count	avg_palette_step_count	p95_palette_step_count	max_palette_step_count	avg_hidden_glyph_count	p95_hidden_glyph_count	max_hidden_glyph_count	avg_scroll_offset	p95_scroll_offset	max_scroll_offset	rss_hwm_kb	visual_ok	date	notes
TEXT-RAW565-AFTER	plasma-filled-logo-text	180	61.1	16366	16454	16569	2	0	27	29	37	81	4640	4821	3061	3174	1405	1473	16641	16657	614	673	2394	2523	0	0	0	0	52	66	0	0	0	0	6	6	6	3420	3420	3420	0	0	0	0	0	0	0	0	0	95	95	95	0	0	0	0	0	0	19476	not-run	2026-06-15T08:02:20Z	fb_format=565; preview_format=raw-rgb565; mode=mega; segment_secs=3
TEXT-RAW565-AFTER	victory-quote-textbox	180	61.1	16355	16477	16821	4	0	19	21	28	81	3323	3629	1619	1670	1506	1560	16640	16656	620	664	762	811	0	0	0	0	236	301	0	0	0	0	22	22	22	3373	3373	3373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19476	not-run	2026-06-15T08:02:20Z	fb_format=565; preview_format=raw-rgb565; mode=mega; segment_secs=3
TEXT-RAW565-AFTER	continue-screen-tip-ticker	180	61.1	16367	16435	16658	2	0	20	20	30	81	3366	3425	1734	1785	1445	1522	16640	16653	606	647	928	952	0	0	0	0	198	260	0	0	0	0	33	54	57	7180	9824	9872	0	0	0	0	0	0	0	0	0	0	0	0	3	14	16	716	1360	1432	19476	not-run	2026-06-15T08:02:20Z	fb_format=565; preview_format=raw-rgb565; mode=mega; segment_secs=3
TEXT-RAW565-AFTER	finish-him-impact-prompt	180	61.2	16353	16448	16690	3	0	29	29	35	81	4812	4876	3213	3256	1438	1466	16643	16656	630	663	2471	2527	0	0	0	0	112	130	0	0	0	0	9	9	9	5148	5148	5148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19476	not-run	2026-06-15T08:02:20Z	fb_format=565; preview_format=raw-rgb565; mode=mega; segment_secs=3
TEXT-RAW565-AFTER	neo-geo-boot-slogan-flash	180	61.2	16347	16403	16811	3	0	27	27	43	81	4542	4551	3053	3050	1331	1336	16645	16655	624	664	2349	2370	0	0	0	0	79	105	0	0	0	0	17	23	23	4408	5968	5968	0	0	0	0	0	0	0	0	0	0	0	0	6	12	12	0	0	0	19476	not-run	2026-06-15T08:02:20Z	fb_format=565; preview_format=raw-rgb565; mode=mega; segment_secs=3
TEXT-RAW565-AFTER	extend-letter-bubbles	180	61.1	16368	16474	16787	3	0	21	22	29	81	3514	3631	1881	1966	1454	1518	16639	16654	604	665	1100	1164	0	0	0	0	176	242	0	0	0	0	6	6	6	855	855	855	0	0	0	0	0	0	6	6	6	0	0	0	0	0	0	0	0	0	19476	not-run	2026-06-15T08:02:20Z	fb_format=565; preview_format=raw-rgb565; mode=mega; segment_secs=3
TEXT-RAW565-AFTER	phrase-spelling-bonus-meter	180	61.1	16363	16470	16656	2	0	18	19	26	81	3149	3264	1482	1542	1471	1541	16635	16655	604	659	831	852	0	0	0	0	46	63	0	0	0	0	5	5	5	1328	1328	1328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19476	not-run	2026-06-15T08:02:20Z	fb_format=565; preview_format=raw-rgb565; mode=mega; segment_secs=3
TEXT-RAW565-AFTER	powerup-letter-icon-pop	180	61.1	16367	16429	16781	3	0	25	30	44	81	4177	4927	2748	3380	1268	1328	16639	16655	606	647	2097	2729	0	0	0	0	45	59	0	0	0	0	4	4	4	754	855	855	4	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19476	not-run	2026-06-15T08:02:20Z	fb_format=565; preview_format=raw-rgb565; mode=mega; segment_secs=3
TEXT-RAW565-AFTER	intermission-caption-card	180	61.1	16364	16484	16657	1	0	28	36	41	81	4827	5906	3180	4255	1467	1541	16619	16657	616	663	2110	3175	0	0	0	0	454	506	0	0	0	0	16	16	16	2498	2498	2498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19476	not-run	2026-06-15T08:02:20Z	fb_format=565; preview_format=raw-rgb565; mode=mega; segment_secs=3
TEXT-RAW565-AFTER	attract-instruction-pages	180	61.1	16362	16563	16760	5	0	18	20	28	81	3163	3434	1497	1576	1465	1537	16586	16655	617	659	775	816	0	0	0	0	105	141	0	0	0	0	32	32	32	4491	4491	4491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19476	not-run	2026-06-15T08:02:20Z	fb_format=565; preview_format=raw-rgb565; mode=mega; segment_secs=3
TEXT-RAW565-AFTER	wave-announcement-banner	180	61.1	16371	16443	16691	3	0	18	19	28	81	3155	3185	1505	1542	1466	1489	16636	16648	604	643	748	775	0	0	0	0	153	212	0	0	0	0	5	5	5	1135	1296	1296	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	430	900	954	19476	not-run	2026-06-15T08:02:20Z	fb_format=565; preview_format=raw-rgb565; mode=mega; segment_secs=3
TEXT-RAW565-AFTER	get-ready-voice-text-sync	180	61.1	16366	16473	16798	3	0	19	21	30	81	3275	3562	1645	1723	1446	1521	16611	16652	607	654	945	977	0	0	0	0	92	113	0	0	0	0	8	8	8	4570	6321	6321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19476	not-run	2026-06-15T08:02:20Z	fb_format=565; preview_format=raw-rgb565; mode=mega; segment_secs=3
TEXT-RAW565-AFTER	dot-matrix-credit-roll	180	61.1	16366	16454	16639	1	0	22	23	30	81	3699	3804	2070	2143	1448	1518	16641	16656	607	651	1382	1467	0	0	0	0	81	92	0	0	0	0	39	39	39	2065	2408	2408	44	44	44	0	0	0	0	0	0	0	0	0	4	32	39	179	340	358	19476	not-run	2026-06-15T08:02:20Z	fb_format=565; preview_format=raw-rgb565; mode=mega; segment_secs=3
TEXT-RAW565-AFTER	amiga-copperbar-scrolltext	180	61.1	16364	16465	16654	2	0	21	22	31	81	3593	3759	1942	2047	1467	1537	16640	16654	611	665	1177	1255	0	0	0	0	153	265	0	0	0	0	27	50	53	5912	8944	9024	0	0	0	0	0	0	0	0	0	0	0	0	3	15	18	716	1360	1432	19476	not-run	2026-06-15T08:02:20Z	fb_format=565; preview_format=raw-rgb565; mode=mega; segment_secs=3
TEXT-RAW565-AFTER	amiga-rainbow-raster-title	180	61.1	16367	16470	16757	4	0	18	20	29	81	3105	3297	1446	1475	1472	1493	16637	16650	595	635	734	755	0	0	0	0	116	174	0	0	0	0	14	14	14	3760	3760	3760	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19476	not-run	2026-06-15T08:02:20Z	fb_format=565; preview_format=raw-rgb565; mode=mega; segment_secs=3
TEXT-RAW565-AFTER	amiga-copper-split-credits	180	61.1	16360	16450	16681	3	0	18	19	26	81	3124	3264	1450	1501	1478	1537	16639	16652	612	666	742	783	0	0	0	0	95	105	0	0	0	0	39	39	39	2484	2484	2484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19476	not-run	2026-06-15T08:02:20Z	fb_format=565; preview_format=raw-rgb565; mode=mega; segment_secs=3
TEXT-RAW565-AFTER	amiga-blitter-bob-letter-swarm	180	61.1	16362	16445	16731	4	0	20	21	30	81	3375	3534	1786	1872	1412	1474	16637	16654	605	672	736	772	0	0	0	0	444	521	0	0	0	0	96	96	96	13716	14169	14361	0	0	0	0	0	0	96	96	96	0	0	0	3	7	8	0	0	0	19476	not-run	2026-06-15T08:02:20Z	fb_format=565; preview_format=raw-rgb565; mode=mega; segment_secs=3
TEXT-RAW565-AFTER	amiga-bob-path-scrolltext	180	61.1	16362	16444	16659	2	0	19	20	28	81	3203	3321	1562	1633	1458	1524	16640	16657	612	655	812	855	0	0	0	0	137	203	0	0	0	0	34	34	34	2032	2032	2032	0	0	0	0	0	0	42	42	42	0	0	0	0	0	0	0	0	0	19476	not-run	2026-06-15T08:02:20Z	fb_format=565; preview_format=raw-rgb565; mode=mega; segment_secs=3
TEXT-RAW565-AFTER	amiga-shadebob-writing-text	180	61.1	16360	16507	16668	3	0	26	27	36	81	4375	4530	2739	2844	1466	1534	16612	16657	618	658	725	763	0	0	0	0	1396	1496	0	0	0	0	3	8	8	1050	2272	2272	0	0	0	0	0	0	80	80	80	0	0	0	0	0	0	0	0	0	19476	not-run	2026-06-15T08:02:20Z	fb_format=565; preview_format=raw-rgb565; mode=mega; segment_secs=3
TEXT-RAW565-AFTER	amiga-infinite-bob-glyph-trail	180	61.1	16358	16427	16768	4	0	28	32	45	81	4779	5378	3339	3961	1283	1313	16644	16653	613	684	2147	2716	0	0	0	0	578	634	0	0	0	0	155	155	155	22051	22221	22317	0	0	0	0	0	0	180	180	180	0	0	0	0	0	0	0	0	0	19476	not-run	2026-06-15T08:02:20Z	fb_format=565; preview_format=raw-rgb565; mode=mega; segment_secs=3
TEXT-RAW565-AFTER	amiga-kefrens-bar-text-wipe	180	61.1	16363	16458	16671	3	0	24	28	35	81	4141	4701	2466	2945	1495	1576	16641	16655	628	671	943	969	0	0	0	0	894	1346	0	0	0	0	7	7	7	1824	1824	1824	0	0	0	0	0	0	0	0	0	540	540	540	0	0	0	0	0	0	19476	not-run	2026-06-15T08:02:20Z	fb_format=565; preview_format=raw-rgb565; mode=mega; segment_secs=3
TEXT-RAW565-AFTER	amiga-moire-circle-title-mask	180	61.1	16359	16450	16744	3	0	45	47	57	81	7485	7670	5904	6103	1419	1468	16642	16654	619	667	5239	5391	0	0	0	0	45	51	0	0	0	0	5	5	5	3060	3060	3060	0	0	0	0	0	0	0	0	0	85	85	85	0	0	0	0	0	0	19476	not-run	2026-06-15T08:02:20Z	fb_format=565; preview_format=raw-rgb565; mode=mega; segment_secs=3
TEXT-RAW565-AFTER	amiga-plasma-scrolltext-fill	180	61.1	16368	16462	16715	3	0	33	35	47	81	5607	5894	4056	4150	1381	1440	16611	16653	609	651	3388	3422	0	0	0	0	58	86	0	0	0	0	14	26	27	1776	3276	3501	0	0	0	0	0	0	0	0	0	16	30	31	1	2	2	268	510	537	19476	not-run	2026-06-15T08:02:20Z	fb_format=565; preview_format=raw-rgb565; mode=mega; segment_secs=3
TEXT-RAW565-AFTER	amiga-keftales-zoom-texture	180	61.1	16363	16511	16768	3	0	27	28	37	81	4516	4651	2951	3046	1395	1449	16642	16658	608	655	2301	2401	41	77	0	0	0	0	0	0	0	0	2	2	2	1833	4114	4114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19476	not-run	2026-06-15T08:02:20Z	fb_format=565; preview_format=raw-rgb565; mode=mega; segment_secs=3
TEXT-RAW565-AFTER	amiga-rotozoom-logo-text	180	61.1	16357	16434	16765	3	0	38	40	51	81	6389	6568	4818	4952	1407	1443	16643	16655	620	678	4053	4165	144	164	0	0	0	0	0	0	0	0	4	4	4	4	4	4	0	0	0	15	15	15	0	0	0	0	0	0	0	0	0	0	0	0	19476	not-run	2026-06-15T08:02:20Z	fb_format=565; preview_format=raw-rgb565; mode=mega; segment_secs=3
TEXT-RAW565-AFTER	amiga-wobbler-flag-text	180	61.1	16367	16474	16765	4	0	18	19	25	81	3072	3175	1391	1431	1485	1552	16633	16657	611	657	726	767	53	63	0	0	0	0	0	0	0	0	11	11	11	1638	1638	1638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19476	not-run	2026-06-15T08:02:20Z	fb_format=565; preview_format=raw-rgb565; mode=mega; segment_secs=3
TEXT-RAW565-AFTER	amiga-texture-tunnel-text-ribbon	180	61.1	16366	16434	16734	4	0	78	82	98	81	12896	13433	11372	11925	1374	1434	16643	16665	605	664	10644	11206	122	147	0	0	0	0	0	0	0	0	31	31	31	3051	3408	3453	0	0	0	0	0	0	36	36	36	0	0	0	0	0	0	0	0	0	19476	not-run	2026-06-15T08:02:20Z	fb_format=565; preview_format=raw-rgb565; mode=mega; segment_secs=3
TEXT-RAW565-AFTER	amiga-vector-line-font-spin	180	61.1	16363	16525	16668	3	0	18	19	27	81	3154	3292	1510	1594	1458	1530	16639	16657	611	658	730	762	168	251	0	0	0	0	0	0	0	0	4	4	4	4	4	4	0	0	0	15	15	15	0	0	0	0	0	0	0	0	0	0	0	0	19476	not-run	2026-06-15T08:02:20Z	fb_format=565; preview_format=raw-rgb565; mode=mega; segment_secs=3
TEXT-RAW565-AFTER	amiga-filled-vector-logo-turntable	180	61.1	16368	16435	16785	4	0	24	26	39	81	4176	4472	2796	2898	1225	1291	16641	16653	585	641	2173	2282	37	46	0	0	0	0	0	0	0	0	5	5	5	2075	2075	2075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19476	not-run	2026-06-15T08:02:20Z	fb_format=565; preview_format=raw-rgb565; mode=mega; segment_secs=3
TEXT-RAW565-AFTER	amiga-glenz-transparent-text	180	61.1	16371	16484	16884	3	0	18	20	27	81	3049	3379	1480	1496	1379	1406	16612	16656	592	632	775	799	0	0	0	0	112	139	0	0	0	0	20	20	20	7900	7900	7900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19476	not-run	2026-06-15T08:02:20Z	fb_format=565; preview_format=raw-rgb565; mode=mega; segment_secs=3
TEXT-RAW565-AFTER	amiga-blenk-metal-text-sweep	180	61.1	16365	16456	16620	1	0	17	18	24	81	2949	3065	1348	1413	1413	1483	16639	16657	594	634	706	745	0	0	0	0	48	60	0	0	0	0	5	5	5	2880	2880	2880	0	0	0	0	0	0	0	0	0	80	80	80	0	0	0	0	0	0	19476	not-run	2026-06-15T08:02:20Z	fb_format=565; preview_format=raw-rgb565; mode=mega; segment_secs=3
TEXT-RAW565-AFTER	amiga-rubber-gel-text-twist	180	61.1	16368	16448	16747	3	0	27	29	37	81	4502	4821	3018	3149	1321	1376	16640	16651	596	644	2368	2511	54	79	0	0	0	0	0	0	0	0	6	6	6	3843	4055	4246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19476	not-run	2026-06-15T08:02:20Z	fb_format=565; preview_format=raw-rgb565; mode=mega; segment_secs=3
TEXT-RAW565-AFTER	amiga-scrolltext-explode-reassemble	180	61.1	16361	16418	16653	2	0	27	29	37	81	4627	4761	3140	3224	1331	1374	16644	16654	601	638	2400	2488	0	0	0	0	138	188	0	0	0	0	44	44	44	2212	2516	2516	0	0	0	0	0	0	48	48	48	0	0	0	5	18	19	358	680	716	19476	not-run	2026-06-15T08:02:20Z	fb_format=565; preview_format=raw-rgb565; mode=mega; segment_secs=3
